id,label
6673,positive
6674,negative
6675,negative
6676,negative
6677,neutral
6678,neutral
6679,negative
6680,positive
6681,positive
6682,positive
6683,positive
6684,neutral
6685,positive
6686,positive
6687,neutral
6688,positive
6689,negative
6690,neutral
6691,neutral
6692,positive
6693,negative
6694,neutral
6695,positive
6696,negative
6697,positive
6698,positive
6699,negative
6700,neutral
6701,negative
6702,negative
6703,neutral
6704,positive
6705,neutral
6706,positive
6707,negative
6708,positive
6709,negative
6710,negative
6711,negative
6712,negative
6713,neutral
6714,neutral
6715,positive
6716,neutral
6717,neutral
6718,neutral
6719,neutral
6720,positive
6721,negative
6722,positive
6723,neutral
6724,neutral
6725,neutral
6726,neutral
6727,positive
6728,negative
6729,neutral
6730,negative
6731,positive
6732,negative
6733,positive
6734,negative
6735,neutral
6736,neutral
6737,neutral
6738,positive
6739,positive
6740,neutral
6741,neutral
6742,neutral
6743,neutral
6744,neutral
6745,positive
6746,positive
6747,negative
6748,neutral
6749,positive
6750,neutral
6751,neutral
6752,neutral
6753,neutral
6754,neutral
6755,neutral
6756,neutral
6757,negative
6758,positive
6759,positive
6760,positive
6761,neutral
6762,positive
6763,neutral
6764,neutral
6765,negative
6766,neutral
6767,negative
6768,neutral
6769,neutral
6770,neutral
6771,neutral
6772,positive
6773,neutral
6774,negative
6775,negative
6776,negative
6777,negative
6778,positive
6779,neutral
6780,neutral
6781,positive
6782,neutral
6783,neutral
6784,negative
6785,neutral
6786,neutral
6787,negative
6788,positive
6789,negative
6790,neutral
6791,positive
6792,negative
6793,positive
6794,neutral
6795,neutral
6796,negative
6797,negative
6798,positive
6799,neutral
6800,neutral
6801,negative
6802,neutral
6803,neutral
6804,neutral
6805,neutral
6806,neutral
6807,negative
6808,neutral
6809,negative
6810,neutral
6811,positive
6812,negative
6813,positive
6814,neutral
6815,neutral
6816,neutral
6817,positive
6818,negative
6819,positive
6820,neutral
6821,positive
6822,neutral
6823,negative
6824,positive
6825,neutral
6826,neutral
6827,positive
6828,negative
6829,neutral
6830,positive
6831,positive
6832,neutral
6833,negative
6834,positive
6835,positive
6836,positive
6837,neutral
6838,neutral
6839,neutral
6840,neutral
6841,neutral
6842,neutral
6843,neutral
6844,neutral
6845,neutral
6846,positive
6847,negative
6848,neutral
6849,positive
6850,negative
6851,negative
6852,negative
6853,negative
6854,neutral
6855,neutral
6856,neutral
6857,positive
6858,negative
6859,positive
6860,neutral
6861,negative
6862,positive
6863,negative
6864,neutral
6865,positive
6866,neutral
6867,positive
6868,neutral
6869,neutral
6870,neutral
6871,negative
6872,neutral
6873,neutral
6874,neutral
6875,negative
6876,positive
6877,positive
6878,positive
6879,neutral
6880,neutral
6881,positive
6882,positive
6883,negative
6884,positive
6885,negative
6886,neutral
6887,negative
6888,neutral
6889,neutral
6890,negative
6891,negative
6892,negative
6893,negative
6894,neutral
6895,neutral
6896,neutral
6897,negative
6898,negative
6899,neutral
6900,positive
6901,positive
6902,neutral
6903,negative
6904,positive
6905,negative
6906,negative
6907,neutral
6908,neutral
6909,neutral
6910,positive
6911,positive
6912,neutral
6913,neutral
6914,neutral
6915,neutral
6916,positive
6917,neutral
6918,negative
6919,positive
6920,positive
6921,positive
6922,negative
6923,neutral
6924,negative
6925,neutral
6926,positive
6927,positive
6928,negative
6929,neutral
6930,neutral
6931,positive
6932,neutral
6933,negative
6934,neutral
6935,neutral
6936,neutral
6937,neutral
6938,positive
6939,positive
6940,neutral
6941,negative
6942,positive
6943,positive
6944,negative
6945,negative
6946,negative
6947,neutral
6948,neutral
6949,neutral
6950,positive
6951,negative
6952,negative
6953,negative
6954,positive
6955,negative
6956,negative
6957,neutral
6958,neutral
6959,neutral
6960,neutral
6961,negative
6962,negative
6963,positive
6964,neutral
6965,neutral
6966,positive
6967,negative
6968,positive
6969,neutral
6970,positive
6971,positive
6972,neutral
6973,neutral
6974,negative
6975,negative
6976,neutral
6977,negative
6978,positive
6979,negative
6980,positive
6981,neutral
6982,neutral
6983,neutral
6984,positive
6985,positive
6986,positive
6987,neutral
6988,positive
6989,neutral
6990,positive
6991,negative
6992,negative
6993,negative
6994,negative
6995,negative
6996,negative
6997,neutral
6998,negative
6999,neutral
7000,negative
7001,negative
7002,positive
7003,neutral
7004,positive
7005,neutral
7006,neutral
7007,neutral
7008,positive
7009,negative
7010,neutral
7011,negative
7012,neutral
7013,negative
7014,negative
7015,positive
7016,neutral
7017,neutral
7018,neutral
7019,neutral
7020,negative
7021,negative
7022,negative
7023,neutral
7024,neutral
7025,negative
7026,neutral
7027,neutral
7028,negative
7029,neutral
7030,negative
7031,neutral
7032,negative
7033,positive
7034,neutral
7035,positive
7036,positive
7037,neutral
7038,neutral
7039,neutral
7040,neutral
7041,positive
7042,positive
7043,negative
7044,negative
7045,negative
7046,positive
7047,neutral
7048,positive
7049,positive
7050,negative
7051,neutral
7052,positive
7053,neutral
7054,negative
7055,neutral
7056,negative
7057,neutral
7058,neutral
7059,neutral
7060,negative
7061,negative
7062,neutral
7063,positive
7064,neutral
7065,neutral
7066,negative
7067,negative
7068,neutral
7069,neutral
7070,neutral
7071,positive
7072,positive
7073,positive
7074,negative
7075,negative
7076,neutral
7077,negative
7078,neutral
7079,neutral
7080,positive
7081,negative
7082,positive
7083,neutral
7084,neutral
7085,negative
7086,negative
7087,neutral
7088,neutral
7089,negative
7090,negative
7091,positive
7092,positive
7093,positive
7094,negative
7095,negative
7096,negative
7097,positive
7098,positive
7099,positive
7100,neutral
7101,neutral
7102,neutral
7103,neutral
7104,negative
7105,neutral
7106,negative
7107,positive
7108,negative
7109,positive
7110,neutral
7111,negative
7112,neutral
7113,negative
7114,negative
7115,neutral
7116,positive
7117,negative
7118,neutral
7119,negative
7120,negative
7121,positive
7122,negative
7123,positive
7124,neutral
7125,negative
7126,neutral
7127,neutral
7128,neutral
7129,positive
7130,negative
7131,negative
7132,neutral
7133,neutral
7134,positive
7135,neutral
7136,neutral
7137,neutral
7138,negative
7139,negative
7140,positive
7141,positive
7142,positive
7143,negative
7144,positive
7145,negative
7146,negative
7147,negative
7148,neutral
7149,neutral
7150,positive
7151,positive
7152,positive
7153,neutral
7154,neutral
7155,positive
7156,negative
7157,neutral
7158,negative
7159,positive
7160,negative
7161,neutral
7162,neutral
7163,neutral
7164,negative
7165,positive
7166,neutral
7167,negative
7168,neutral
7169,negative
7170,negative
7171,negative
7172,neutral
7173,neutral
7174,neutral
7175,neutral
7176,neutral
7177,neutral
7178,negative
7179,neutral
7180,positive
7181,negative
7182,neutral
7183,positive
7184,neutral
7185,positive
7186,neutral
7187,negative
7188,neutral
7189,neutral
7190,positive
7191,positive
7192,neutral
7193,neutral
7194,positive
7195,positive
7196,negative
7197,neutral
7198,neutral
7199,positive
7200,negative
7201,neutral
7202,neutral
7203,neutral
7204,neutral
7205,neutral
7206,neutral
7207,negative
7208,neutral
7209,negative
7210,negative
7211,positive
7212,negative
7213,negative
7214,neutral
7215,positive
7216,negative
7217,negative
7218,neutral
7219,positive
7220,negative
7221,neutral
7222,negative
7223,positive
7224,neutral
7225,positive
7226,positive
7227,negative
7228,negative
7229,positive
7230,negative
7231,negative
7232,negative
7233,positive
7234,positive
7235,positive
7236,neutral
7237,neutral
7238,positive
7239,neutral
7240,neutral
7241,neutral
7242,negative
7243,neutral
7244,neutral
7245,negative
7246,neutral
7247,neutral
7248,negative
7249,neutral
7250,neutral
7251,positive
7252,neutral
7253,positive
7254,negative
7255,negative
7256,negative
7257,neutral
7258,neutral
7259,negative
7260,neutral
7261,negative
7262,neutral
7263,negative
7264,positive
7265,neutral
7266,positive
7267,positive
7268,positive
7269,neutral
7270,negative
7271,neutral
7272,positive
7273,neutral
7274,positive
7275,neutral
7276,positive
7277,neutral
7278,negative
7279,neutral
7280,negative
7281,neutral
7282,neutral
7283,positive
7284,negative
7285,negative
7286,neutral
7287,neutral
7288,positive
7289,negative
7290,neutral
7291,positive
7292,negative
7293,positive
7294,positive
7295,negative
7296,negative
7297,negative
7298,negative
7299,neutral
7300,negative
7301,negative
7302,positive
7303,positive
7304,negative
7305,negative
7306,neutral
7307,negative
7308,positive
7309,neutral
7310,positive
7311,positive
7312,neutral
7313,neutral
7314,positive
7315,negative
7316,neutral
7317,negative
7318,neutral
7319,positive
7320,positive
7321,negative
7322,neutral
7323,neutral
7324,positive
7325,positive
7326,positive
7327,negative
7328,neutral
7329,neutral
7330,positive
7331,negative
7332,negative
7333,neutral
7334,neutral
7335,positive
7336,positive
7337,positive
7338,negative
7339,negative
7340,neutral
7341,negative
7342,neutral
7343,negative
7344,positive
7345,neutral
7346,neutral
7347,positive
7348,neutral
7349,negative
7350,positive
7351,positive
7352,negative
7353,positive
7354,neutral
7355,negative
7356,negative
7357,positive
7358,neutral
7359,neutral
7360,positive
7361,neutral
7362,neutral
7363,neutral
7364,positive
7365,negative
7366,neutral
7367,neutral
7368,neutral
7369,positive
7370,negative
7371,negative
7372,neutral
7373,neutral
7374,neutral
7375,positive
7376,positive
7377,negative
7378,positive
7379,positive
7380,negative
7381,positive
7382,negative
7383,neutral
7384,positive
7385,positive
7386,neutral
7387,positive
7388,neutral
7389,positive
7390,negative
7391,negative
7392,negative
7393,positive
7394,neutral
7395,negative
7396,negative
7397,neutral
7398,neutral
7399,neutral
7400,neutral
7401,negative
7402,neutral
7403,neutral
7404,negative
7405,neutral
7406,positive
7407,positive
7408,negative
7409,positive
7410,positive
7411,neutral
7412,neutral
7413,negative
7414,negative
7415,positive
7416,negative
7417,negative
7418,positive
7419,negative
7420,positive
7421,neutral
7422,positive
7423,neutral
7424,neutral
7425,positive
7426,negative
7427,negative
7428,neutral
7429,neutral
7430,positive
7431,positive
7432,negative
7433,negative
7434,positive
7435,neutral
7436,neutral
7437,neutral
7438,negative
7439,positive
7440,positive
7441,neutral
7442,positive
7443,neutral
7444,negative
7445,negative
7446,negative
7447,negative
7448,positive
7449,neutral
7450,neutral
7451,positive
7452,positive
7453,neutral
7454,positive
7455,negative
7456,neutral
7457,negative
7458,neutral
7459,negative
7460,positive
7461,neutral
7462,positive
7463,neutral
7464,positive
7465,neutral
7466,neutral
7467,neutral
7468,neutral
7469,neutral
7470,neutral
7471,positive
7472,neutral
7473,neutral
7474,negative
7475,neutral
7476,negative
7477,negative
7478,positive
7479,positive
7480,neutral
7481,neutral
7482,positive
7483,positive
7484,neutral
7485,negative
7486,neutral
7487,neutral
7488,neutral
7489,neutral
7490,positive
7491,neutral
7492,neutral
7493,positive
7494,positive
7495,negative
7496,negative
7497,neutral
7498,neutral
7499,neutral
7500,positive
7501,neutral
7502,negative
7503,negative
7504,negative
7505,neutral
7506,neutral
7507,positive
7508,neutral
7509,positive
7510,negative
7511,negative
7512,neutral
7513,negative
7514,negative
7515,neutral
7516,neutral
7517,negative
7518,positive
7519,neutral
7520,negative
7521,positive
7522,neutral
7523,negative
7524,positive
7525,negative
7526,positive
7527,negative
7528,negative
7529,negative
7530,neutral
7531,neutral
7532,neutral
7533,negative
7534,negative
7535,positive
7536,neutral
7537,neutral
7538,neutral
7539,neutral
7540,positive
7541,neutral
7542,positive
7543,neutral
7544,positive
7545,neutral
7546,negative
7547,positive
7548,neutral
7549,positive
7550,positive
7551,positive
7552,neutral
7553,positive
7554,positive
7555,positive
7556,negative
7557,neutral
7558,neutral
7559,neutral
7560,neutral
7561,positive
7562,positive
7563,positive
7564,negative
7565,negative
7566,neutral
7567,negative
7568,neutral
7569,negative
7570,positive
7571,positive
7572,positive
7573,negative
7574,neutral
7575,neutral
7576,neutral
7577,neutral
7578,positive
7579,negative
7580,positive
7581,neutral
7582,neutral
7583,negative
7584,neutral
7585,positive
7586,neutral
7587,positive
7588,negative
7589,negative
7590,positive
7591,negative
7592,negative
7593,positive
7594,positive
7595,neutral
7596,negative
7597,negative
7598,negative
7599,neutral
7600,positive
7601,neutral
7602,negative
7603,positive
7604,neutral
7605,positive
7606,neutral
7607,neutral
7608,negative
7609,neutral
7610,positive
7611,neutral
7612,neutral
7613,positive
7614,positive
7615,negative
7616,negative
7617,negative
7618,positive
7619,negative
7620,neutral
7621,neutral
7622,positive
7623,positive
7624,positive
7625,neutral
7626,neutral
7627,positive
7628,neutral
7629,neutral
7630,positive
7631,positive
7632,negative
7633,neutral
7634,positive
7635,neutral
7636,positive
7637,positive
7638,negative
7639,negative
7640,neutral
7641,negative
7642,negative
7643,negative
7644,neutral
7645,positive
7646,neutral
7647,neutral
7648,negative
7649,neutral
7650,negative
7651,positive
7652,neutral
7653,negative
7654,negative
7655,neutral
7656,neutral
7657,negative
7658,neutral
7659,neutral
7660,negative
7661,negative
7662,positive
7663,positive
7664,neutral
7665,negative
7666,neutral
7667,positive
7668,neutral
7669,neutral
7670,neutral
7671,neutral
7672,neutral
7673,negative
7674,neutral
7675,neutral
7676,negative
7677,negative
7678,negative
7679,positive
7680,neutral
7681,neutral
7682,positive
7683,negative
7684,negative
7685,neutral
7686,neutral
7687,negative
7688,negative
7689,neutral
7690,positive
7691,positive
7692,positive
7693,neutral
7694,negative
7695,positive
7696,positive
7697,neutral
7698,negative
7699,negative
7700,neutral
7701,negative
7702,neutral
7703,neutral
7704,positive
7705,neutral
7706,neutral
7707,neutral
7708,neutral
7709,neutral
7710,neutral
7711,positive
7712,negative
7713,neutral
7714,neutral
7715,negative
7716,positive
7717,negative
7718,positive
7719,negative
7720,neutral
7721,negative
7722,positive
7723,neutral
7724,positive
7725,neutral
7726,negative
7727,positive
7728,positive
7729,neutral
7730,negative
7731,negative
7732,negative
7733,negative
7734,negative
7735,positive
7736,positive
7737,negative
7738,negative
7739,positive
7740,neutral
7741,neutral
7742,neutral
7743,neutral
7744,positive
7745,neutral
7746,neutral
7747,negative
7748,negative
7749,neutral
7750,positive
7751,neutral
7752,positive
7753,negative
7754,positive
7755,neutral
7756,neutral
7757,negative
7758,positive
7759,positive
7760,negative
7761,neutral
7762,neutral
7763,positive
7764,positive
7765,positive
7766,negative
7767,negative
7768,neutral
7769,positive
7770,negative
7771,neutral
7772,positive
7773,positive
7774,neutral
7775,neutral
7776,neutral
7777,neutral
7778,negative
7779,negative
7780,negative
7781,negative
7782,positive
7783,neutral
7784,neutral
7785,neutral
7786,positive
7787,negative
7788,negative
7789,positive
7790,neutral
7791,neutral
7792,positive
7793,neutral
7794,neutral
7795,neutral
7796,neutral
7797,negative
7798,positive
7799,neutral
7800,positive
7801,neutral
7802,negative
7803,positive
7804,positive
7805,neutral
7806,neutral
7807,neutral
7808,neutral
7809,neutral
7810,positive
7811,negative
7812,negative
7813,positive
7814,neutral
7815,neutral
7816,positive
7817,neutral
7818,positive
7819,negative
7820,neutral
7821,neutral
7822,positive
7823,negative
7824,negative
7825,neutral
7826,positive
7827,negative
7828,neutral
7829,neutral
7830,negative
7831,neutral
7832,neutral
7833,negative
7834,negative
7835,negative
7836,neutral
7837,neutral
7838,neutral
7839,negative
7840,negative
7841,neutral
7842,negative
7843,negative
7844,neutral
7845,negative
7846,positive
7847,positive
7848,positive
7849,negative
7850,neutral
7851,negative
7852,negative
7853,negative
7854,positive
7855,neutral
7856,neutral
7857,neutral
7858,neutral
7859,positive
7860,positive
7861,neutral
7862,negative
7863,negative
7864,neutral
7865,positive
7866,negative
7867,neutral
7868,positive
7869,negative
7870,positive
7871,neutral
7872,positive
7873,negative
7874,positive
7875,positive
7876,positive
7877,neutral
7878,positive
7879,neutral
7880,negative
7881,positive
7882,positive
7883,neutral
7884,negative
7885,negative
7886,neutral
7887,positive
7888,positive
7889,neutral
7890,negative
7891,negative
7892,positive
7893,neutral
7894,positive
7895,positive
7896,neutral
7897,positive
7898,neutral
7899,positive
7900,neutral
7901,neutral
7902,neutral
7903,positive
7904,negative
7905,neutral
7906,neutral
7907,neutral
7908,neutral
7909,neutral
7910,positive
7911,neutral
7912,neutral
7913,positive
7914,negative
7915,negative
7916,positive
7917,negative
7918,negative
7919,neutral
7920,neutral
7921,negative
7922,negative
7923,positive
7924,neutral
7925,neutral
7926,negative
7927,neutral
7928,negative
7929,positive
7930,neutral
7931,positive
7932,negative
7933,neutral
7934,negative
7935,neutral
7936,neutral
7937,positive
7938,positive
7939,neutral
7940,neutral
7941,neutral
7942,positive
7943,negative
7944,neutral
7945,neutral
7946,positive
7947,positive
7948,positive
7949,positive
7950,neutral
7951,neutral
7952,positive
7953,negative
7954,negative
7955,neutral
7956,negative
7957,negative
7958,neutral
7959,negative
7960,positive
7961,neutral
7962,neutral
7963,neutral
7964,positive
7965,negative
7966,neutral
7967,neutral
7968,positive
7969,negative
7970,positive
7971,negative
7972,neutral
7973,negative
7974,negative
7975,neutral
7976,neutral
7977,negative
7978,positive
7979,negative
7980,negative
7981,neutral
7982,negative
7983,negative
7984,negative
7985,neutral
7986,negative
7987,negative
7988,positive
7989,positive
7990,neutral
7991,negative
7992,neutral
7993,neutral
7994,positive
7995,negative
7996,positive
7997,neutral
7998,positive
7999,positive
8000,neutral
8001,neutral
8002,neutral
8003,neutral
8004,negative
8005,neutral
8006,neutral
8007,negative
8008,neutral
8009,neutral
8010,neutral
8011,negative
8012,negative
8013,neutral
8014,negative
8015,neutral
8016,negative
8017,neutral
8018,neutral
8019,neutral
8020,negative
8021,neutral
8022,positive
8023,positive
8024,negative
8025,negative
8026,neutral
8027,neutral
8028,neutral
8029,neutral
8030,negative
8031,positive
8032,neutral
8033,negative
8034,positive
8035,neutral
8036,neutral
8037,negative
8038,positive
8039,negative
8040,neutral
8041,neutral
8042,negative
8043,negative
8044,positive
8045,neutral
8046,neutral
8047,positive
8048,positive
8049,negative
8050,neutral
8051,neutral
8052,neutral
8053,positive
8054,positive
8055,neutral
8056,neutral
8057,negative
8058,neutral
8059,neutral
8060,neutral
8061,positive
8062,neutral
8063,neutral
8064,positive
8065,negative
8066,positive
8067,positive
8068,neutral
8069,neutral
8070,neutral
8071,positive
8072,positive
8073,negative
8074,positive
8075,negative
8076,neutral
8077,positive
8078,neutral
8079,neutral
8080,negative
8081,positive
8082,neutral
8083,negative
8084,negative
8085,neutral
8086,negative
8087,neutral
8088,neutral
8089,negative
8090,negative
8091,positive
8092,negative
8093,negative
8094,neutral
8095,positive
8096,negative
8097,neutral
8098,neutral
8099,negative
8100,neutral
8101,negative
8102,neutral
8103,negative
8104,negative
8105,neutral
8106,negative
8107,negative
8108,neutral
8109,neutral
8110,neutral
8111,neutral
8112,neutral
8113,positive
8114,negative
8115,neutral
8116,negative
8117,positive
8118,positive
8119,neutral
8120,neutral
8121,positive
8122,positive
8123,positive
8124,positive
8125,neutral
8126,negative
8127,negative
8128,positive
8129,negative
8130,neutral
8131,neutral
8132,positive
8133,positive
8134,positive
8135,neutral
8136,positive
8137,positive
8138,neutral
8139,neutral
8140,neutral
8141,positive
8142,negative
8143,positive
8144,negative
8145,neutral
8146,positive
8147,positive
8148,neutral
8149,neutral
8150,neutral
8151,negative
8152,negative
8153,negative
8154,positive
8155,neutral
8156,negative
8157,neutral
8158,neutral
8159,positive
8160,positive
8161,neutral
8162,neutral
8163,neutral
8164,neutral
8165,positive
8166,positive
8167,negative
8168,negative
8169,neutral
8170,positive
8171,positive
8172,negative
8173,positive
8174,neutral
8175,negative
8176,neutral
8177,neutral
8178,negative
8179,neutral
8180,neutral
8181,neutral
8182,positive
8183,positive
8184,negative
8185,positive
8186,neutral
8187,negative
8188,negative
8189,negative
8190,positive
8191,negative
8192,neutral
8193,neutral
8194,negative
8195,neutral
8196,neutral
8197,neutral
8198,negative
8199,positive
8200,negative
8201,neutral
8202,neutral
8203,neutral
8204,positive
8205,positive
8206,neutral
8207,positive
8208,negative
8209,negative
8210,negative
8211,neutral
8212,negative
8213,negative
8214,positive
8215,neutral
8216,positive
8217,neutral
8218,neutral
8219,neutral
8220,negative
8221,negative
8222,positive
8223,neutral
8224,positive
8225,neutral
8226,neutral
8227,neutral
8228,positive
8229,positive
8230,neutral
8231,neutral
8232,negative
8233,neutral
8234,negative
8235,negative
8236,negative
8237,positive
8238,negative
8239,negative
8240,neutral
8241,neutral
8242,positive
8243,positive
8244,positive
8245,negative
8246,positive
8247,negative
8248,positive
8249,neutral
8250,neutral
8251,positive
8252,positive
8253,neutral
8254,neutral
8255,negative
8256,neutral
8257,positive
8258,neutral
8259,negative
8260,neutral
8261,neutral
8262,neutral
8263,neutral
8264,neutral
8265,neutral
8266,neutral
8267,neutral
8268,neutral
8269,negative
8270,neutral
8271,negative
8272,neutral
8273,neutral
8274,neutral
8275,negative
8276,neutral
8277,negative
8278,negative
8279,neutral
8280,negative
8281,negative
8282,negative
8283,negative
8284,neutral
8285,positive
8286,negative
8287,neutral
8288,neutral
8289,neutral
8290,negative
8291,negative
8292,positive
8293,neutral
8294,neutral
8295,positive
8296,neutral
8297,neutral
8298,neutral
8299,positive
8300,neutral
8301,negative
8302,neutral
8303,neutral
8304,negative
8305,neutral
8306,positive
8307,positive
8308,negative
8309,neutral
8310,neutral
8311,negative
8312,positive
8313,positive
8314,positive
8315,neutral
8316,positive
8317,positive
8318,neutral
8319,positive
8320,neutral
8321,neutral
8322,negative
8323,negative
8324,positive
8325,neutral
8326,negative
8327,neutral
8328,negative
8329,positive
8330,neutral
8331,neutral
8332,neutral
8333,positive
8334,negative
8335,positive
8336,positive
8337,negative
8338,negative
8339,neutral
8340,neutral
8341,neutral
8342,negative
8343,neutral
8344,positive
8345,negative
8346,neutral
8347,neutral
8348,neutral
8349,positive
8350,positive
8351,neutral
8352,neutral
8353,positive
8354,neutral
8355,neutral
8356,negative
8357,positive
8358,positive
8359,negative
8360,positive
8361,positive
8362,positive
8363,negative
8364,neutral
8365,negative
8366,negative
8367,neutral
8368,positive
8369,neutral
8370,neutral
8371,negative
8372,positive
8373,neutral
8374,positive
8375,negative
8376,positive
8377,positive
8378,positive
8379,neutral
8380,negative
8381,neutral
8382,neutral
8383,positive
8384,neutral
8385,positive
8386,negative
8387,neutral
8388,negative
8389,neutral
8390,neutral
8391,neutral
8392,negative
8393,neutral
8394,positive
8395,positive
8396,neutral
8397,negative
8398,positive
8399,negative
8400,neutral
8401,negative
8402,neutral
8403,positive
8404,neutral
8405,neutral
8406,neutral
8407,neutral
8408,neutral
8409,positive
8410,negative
8411,negative
8412,negative
8413,negative
8414,neutral
8415,neutral
8416,negative
8417,negative
8418,positive
8419,positive
8420,negative
8421,negative
8422,neutral
8423,neutral
8424,positive
8425,negative
8426,neutral
8427,negative
8428,negative
8429,neutral
8430,neutral
8431,negative
8432,neutral
8433,positive
8434,positive
8435,neutral
8436,positive
8437,negative
8438,neutral
8439,positive
8440,negative
8441,positive
8442,positive
8443,negative
8444,neutral
8445,neutral
8446,positive
8447,negative
8448,negative
8449,neutral
8450,neutral
8451,negative
8452,positive
8453,negative
8454,neutral
8455,positive
8456,neutral
8457,positive
8458,negative
8459,neutral
8460,negative
8461,positive
8462,negative
8463,neutral
8464,negative
8465,neutral
8466,negative
8467,negative
8468,negative
8469,positive
8470,neutral
8471,negative
8472,neutral
8473,neutral
8474,negative
8475,negative
8476,neutral
8477,positive
8478,neutral
8479,negative
8480,negative
8481,negative
8482,neutral
8483,positive
8484,neutral
8485,neutral
8486,neutral
8487,neutral
8488,negative
8489,neutral
8490,negative
8491,neutral
8492,positive
8493,positive
8494,positive
8495,neutral
8496,positive
8497,neutral
8498,negative
8499,neutral
8500,positive
8501,negative
8502,negative
8503,positive
8504,positive
8505,negative
8506,negative
8507,negative
8508,negative
8509,positive
8510,neutral
8511,positive
8512,positive
8513,neutral
8514,negative
8515,positive
8516,negative
8517,neutral
8518,positive
8519,negative
8520,neutral
8521,neutral
8522,negative
8523,positive
8524,neutral
8525,negative
8526,neutral
8527,neutral
8528,neutral
8529,positive
8530,neutral
8531,positive
8532,negative
8533,negative
8534,neutral
8535,positive
8536,positive
8537,positive
8538,positive
8539,positive
8540,neutral
8541,positive
8542,negative
8543,neutral
8544,negative
8545,negative
8546,neutral
8547,neutral
8548,neutral
8549,neutral
8550,neutral
8551,neutral
8552,neutral
8553,positive
8554,neutral
8555,negative
8556,negative
8557,positive
8558,negative
8559,neutral
8560,positive
8561,neutral
8562,neutral
8563,negative
8564,neutral
8565,neutral
8566,positive
8567,negative
8568,negative
8569,neutral
8570,negative
8571,positive
8572,negative
8573,positive
8574,negative
8575,neutral
8576,neutral
8577,positive
8578,neutral
8579,negative
8580,negative
8581,negative
8582,neutral
8583,positive
8584,negative
8585,positive
8586,neutral
8587,positive
8588,neutral
8589,negative
8590,neutral
8591,neutral
8592,neutral
8593,positive
8594,negative
8595,negative
8596,neutral
8597,positive
8598,negative
8599,neutral
8600,negative
8601,negative
8602,positive
8603,positive
8604,positive
8605,neutral
8606,neutral
8607,neutral
8608,neutral
8609,positive
8610,neutral
8611,negative
8612,positive
8613,negative
8614,neutral
8615,neutral
8616,neutral
8617,neutral
8618,neutral
8619,negative
8620,positive
8621,neutral
8622,positive
8623,neutral
8624,negative
8625,neutral
8626,neutral
8627,neutral
8628,neutral
8629,positive
8630,neutral
8631,neutral
8632,neutral
8633,neutral
8634,positive
8635,positive
8636,neutral
8637,negative
8638,positive
8639,negative
8640,neutral
8641,neutral
8642,neutral
8643,negative
8644,neutral
8645,positive
8646,neutral
8647,neutral
8648,neutral
8649,negative
8650,neutral
8651,positive
8652,neutral
8653,positive
8654,positive
8655,negative
8656,neutral
8657,neutral
8658,positive
8659,neutral
8660,positive
8661,positive
8662,negative
8663,negative
8664,negative
8665,neutral
8666,neutral
8667,neutral
8668,negative
8669,negative
8670,neutral
8671,negative
8672,neutral
8673,positive
8674,positive
8675,negative
8676,negative
8677,positive
8678,negative
8679,positive
8680,negative
8681,negative
8682,neutral
8683,positive
8684,neutral
8685,positive
8686,negative
8687,negative
8688,positive
8689,positive
8690,neutral
8691,neutral
8692,neutral
8693,negative
8694,neutral
8695,negative
8696,neutral
8697,negative
8698,positive
8699,neutral
8700,neutral
8701,neutral
8702,negative
8703,neutral
8704,negative
8705,positive
8706,neutral
8707,neutral
8708,neutral
8709,negative
8710,negative
8711,negative
8712,negative
8713,negative
8714,neutral
8715,positive
8716,negative
8717,positive
8718,neutral
8719,neutral
8720,positive
8721,positive
8722,negative
8723,negative
8724,negative
8725,neutral
8726,positive
8727,positive
8728,positive
8729,positive
8730,negative
8731,negative
8732,positive
8733,negative
8734,neutral
8735,positive
8736,negative
8737,negative
8738,negative
8739,positive
8740,negative
8741,positive
8742,negative
8743,negative
8744,negative
8745,negative
8746,neutral
8747,neutral
8748,neutral
8749,positive
8750,positive
8751,neutral
8752,negative
8753,neutral
8754,neutral
8755,neutral
8756,negative
8757,neutral
8758,neutral
8759,neutral
8760,neutral
8761,positive
8762,negative
8763,neutral
8764,negative
8765,neutral
8766,negative
8767,neutral
8768,positive
8769,neutral
8770,neutral
8771,positive
8772,neutral
8773,negative
8774,neutral
8775,neutral
8776,positive
8777,negative
8778,positive
8779,positive
8780,neutral
8781,negative
8782,neutral
8783,positive
8784,negative
8785,positive
8786,neutral
8787,negative
8788,neutral
8789,neutral
8790,positive
8791,positive
8792,negative
8793,negative
8794,neutral
8795,neutral
8796,positive
8797,positive
8798,negative
8799,neutral
8800,negative
8801,neutral
8802,negative
8803,neutral
8804,neutral
8805,neutral
8806,negative
8807,positive
8808,negative
8809,positive
8810,positive
8811,positive
8812,positive
8813,neutral
8814,negative
8815,positive
8816,negative
8817,neutral
8818,negative
8819,negative
8820,neutral
8821,negative
8822,neutral
8823,neutral
8824,neutral
8825,positive
8826,neutral
8827,negative
8828,neutral
8829,neutral
8830,negative
8831,negative
8832,negative
8833,negative
8834,neutral
8835,positive
8836,neutral
8837,positive
8838,negative
8839,neutral
8840,positive
8841,neutral
8842,negative
8843,positive
8844,negative
8845,negative
8846,positive
8847,neutral
8848,positive
8849,negative
8850,negative
8851,neutral
8852,negative
